itemID,due_date,order_release,batch_size
5,154233.20762151678,151349.20762151678,37
1,123357.16419395222,119901.16419395222,37
2,346656.3178809216,343031.3178809216,85
3,556499.405364624,547706.405364624,143
4,156172.7066192158,153804.7066192158,13
5,153863.3672717358,152060.3672717358,29
1,124067.77603665553,121755.77603665553,27
2,351542.61724500224,345327.61724500224,158
3,561022.8679794449,548197.8679794449,107
4,158061.01010098998,155696.01010098998,28
5,155183.54984683715,153351.54984683715,16
1,124980.75498021416,122152.75498021416,31
2,348861.03358138184,345858.03358138184,72
3,568583.578059893,549327.578059893,174
4,160338.74793641953,155855.74793641953,27
5,155836.64544087855,153521.64544087855,29
1,125434.36910688166,124049.36910688166,27
2,356231.2401410121,351494.2401410121,83
3,563117.9150549741,557672.9150549741,80
4,159771.22089312892,156640.22089312892,18
5,155818.43434188855,153716.43434188855,26
1,126024.29550564663,124216.29550564663,29
2,362881.6491906015,353353.6491906015,135
3,564042.4541042207,560057.4541042207,56
4,162374.72075182744,157980.72075182744,28
5,158595.08857761524,155012.08857761524,43
1,126242.79387747034,124463.79387747034,17
2,360135.85050125583,355389.85050125583,54
3,580981.5783482043,565584.5783482043,123
4,163135.03195530927,160319.03195530927,22
5,159206.9085010083,155054.9085010083,40
1,127478.87600700663,126304.87600700663,29
2,363602.2851804247,356371.2851804247,151
3,573684.8129838685,566975.8129838685,91
4,164839.96819721375,161979.96819721375,21
5,158063.31772889633,157037.31772889633,19
1,127999.02649170361,126424.02649170361,29
2,368682.5168599471,360684.5168599471,108
3,578774.0608278355,569539.0608278355,90
4,164276.607835076,162220.607835076,16
5,158829.19234713665,157193.19234713665,23
1,129646.15994920842,126890.15994920842,29
2,371671.65022570355,364517.65022570355,120
3,606719.4251036658,588101.4251036658,152
4,166443.79064493158,164514.79064493158,11
5,159345.16726413512,157613.16726413512,20
1,127953.69197809645,126966.69197809645,15
2,367882.3404239371,364842.3404239371,55
3,605005.5819211963,592724.5819211963,148
4,168097.77287713767,164845.77287713767,21
5,159444.65034410186,157891.65034410186,19
1,129116.91787005427,127023.91787005427,22
2,370332.53259868117,365880.53259868117,82
3,601552.854161696,593492.854161696,90
4,166579.35870100194,165271.35870100194,10
5,165900.5083109241,162296.5083109241,43
1,128830.06822794702,127965.06822794702,17
2,377233.1942673586,366870.1942673586,127
3,606887.0710349842,598738.0710349842,69
4,171187.88477923165,167415.88477923165,24
5,165431.3697031003,162382.3697031003,32
1,130763.70320568047,128494.70320568047,21
2,371396.366446932,367400.366446932,67
3,607049.5945967501,601302.5945967501,54
4,170922.4309864069,168455.4309864069,22
5,163946.97041325376,162838.97041325376,15
1,130282.1028301052,129167.1028301052,21
2,375423.39674152044,369359.39674152044,130
3,609570.1883009529,603491.1883009529,103
4,172016.28207700577,169700.28207700577,26
5,167880.1401653344,164152.1401653344,32
1,130852.47231065737,129173.47231065737,18
2,373209.4241453578,369552.4241453578,72
3,616208.3130652562,605600.3130652562,104
4,172040.3234509779,169914.3234509779,17
5,166376.03966881664,164225.03966881664,26
1,131918.41374156787,129620.41374156789,19
2,376529.5735524027,371739.5735524027,75
3,616006.2940916469,607269.2940916469,144
4,172801.218656171,170750.218656171,16
5,173979.3205518376,171661.3205518376,33
1,132709.84076534145,130112.84076534145,35
2,377794.1034719742,372770.1034719742,62
3,623494.0878692426,610341.0878692426,107
4,175312.3838176653,173795.3838176653,16
5,174425.34581683436,172660.34581683436,26
1,134349.66958485852,130908.66958485852,38
2,380018.3947315668,376809.3947315668,105
3,629361.6661182133,611652.6661182133,170
4,176485.33612004117,173922.33612004117,28
5,177563.13515731724,174855.13515731724,43
1,133003.05768312412,131245.05768312412,21
2,381886.0815184081,377096.0815184081,69
3,621696.2654449826,614442.2654449826,150
4,177432.8953190898,174458.8953190898,21
5,177985.89398103234,176312.89398103234,15
1,133735.81469180263,132307.81469180263,31
2,382776.4802722886,380032.4802722886,61
3,622283.636594304,616244.636594304,66
4,179821.39647103008,175555.39647103008,26
5,178725.39419513344,176608.39419513344,32
1,135352.36276187515,132731.36276187515,23
2,387622.4684365344,380454.4684365344,93
3,623671.8999044456,620029.8999044456,76
4,178033.87308895486,176850.87308895486,16
5,180996.51570950556,178242.51570950556,28
1,136945.54825694778,134866.54825694778,26
2,385033.61246150907,380631.61246150907,59
3,630783.7866394992,622072.7866394992,104
4,179008.64320037852,177495.64320037852,18
5,181244.3022278887,178313.3022278887,24
1,137475.42336983082,134880.42336983082,24
2,393452.4433495352,385521.4433495352,123
3,631783.5613156391,622907.5613156391,134
4,178660.61535975678,177856.61535975678,11
5,181462.31637488937,179966.31637488937,16
1,137338.75305602734,135030.75305602734,23
2,390847.41333507176,386272.41333507176,73
3,638485.0593481282,632424.0593481282,66
4,184479.07712128485,181197.07712128485,25
5,183081.0693534544,181701.0693534544,20
1,138197.5583601356,135244.5583601356,29
2,391831.5240248243,387171.5240248243,83
3,641225.4291173336,632575.4291173336,88
4,183628.7597114747,182705.7597114747,14
5,183438.55535692986,181847.55535692986,31
1,136930.90611120695,135459.90611120695,16
2,397162.40552950074,390107.40552950074,114
3,639794.1509825246,632660.1509825246,129
4,186568.07865194388,183192.07865194388,22
5,183689.1266331195,182334.1266331195,17
1,139572.24637986848,138357.24637986848,17
2,403859.4184067283,395324.4184067283,112
3,640253.1772255894,637353.1772255894,64
4,186802.83258325246,185336.83258325246,10
5,186517.87153335486,183919.87153335486,41
1,142043.54063937938,138588.54063937938,32
2,408787.9604381899,402285.9604381899,97
3,649348.9147791248,642003.9147791248,108
4,188759.50398679316,187227.50398679316,10
5,186767.25899302235,184116.25899302235,26
1,140876.05339477642,138964.05339477642,31
2,412866.8776751897,408676.8776751897,68
3,650981.1952413736,642552.1952413736,82
4,190184.46165374338,187697.46165374338,22
5,187541.4034318227,184486.4034318227,36
1,140789.15222407234,139062.15222407234,37
2,417858.12474128354,408941.12474128354,129
3,656517.5901761478,643673.5901761478,135
4,191380.28772129753,189750.28772129753,25
5,187036.17462481803,184607.17462481803,34
1,141558.26556777535,139521.26556777535,25
2,418849.55325005745,410138.55325005745,118
3,656875.8419932972,644236.8419932972,118
4,192280.5305678012,190171.5305678012,27
5,188675.60982896484,187488.60982896484,24
1,142137.23747795544,139642.23747795544,29
2,416353.14958296414,413200.14958296414,55
3,659279.2944468495,652541.2944468495,106
4,191299.2479439494,190217.2479439494,10
5,189960.02378855553,188923.02378855553,20
1,142834.6160525733,139703.6160525733,28
2,418211.57984899345,415365.57984899345,67
3,707112.7509995026,693849.7509995026,119
4,197187.39597943478,193696.39597943478,20
5,190346.84106692186,189059.84106692186,24
1,141778.42829763918,141060.42829763918,14
2,420935.0209134758,415712.0209134758,104
3,702207.4718756864,694919.4718756864,87
4,194856.1430531687,193789.1430531687,10
5,192979.34531772704,191433.34531772704,24
1,144403.73965219248,142871.73965219248,14
2,422458.1713615308,417708.1713615308,82
3,706683.1455881909,698919.1455881909,109
4,197593.7259814367,194776.7259814367,18
5,197366.24105710865,195916.24105710865,30
1,146449.0548934436,143830.0548934436,24
2,426380.2947753365,419363.2947753365,98
3,714181.6602488692,707597.6602488692,68
4,202462.4774896764,200279.4774896764,20
5,201038.23147595313,197914.23147595313,43
1,145554.96900848058,144202.96900848058,14
2,430469.92920561373,421579.92920561373,154
3,722239.540343858,708892.540343858,155
4,203619.47439108032,200794.47439108032,24
5,199637.1849640364,198153.1849640364,18
1,147430.21789274545,144560.21789274545,35
2,428836.5388030215,422008.5388030215,83
3,725977.0549596916,718376.0549596916,85
4,203399.6982822122,201775.6982822122,10
5,199734.8323902825,198470.8323902825,24
1,146936.0490273413,144569.0490273413,28
2,430407.2242372112,424304.2242372112,93
3,726681.9786298492,720240.9786298492,75
4,204732.65213900365,201903.65213900365,17
5,202338.96912693823,200468.96912693823,17
1,147285.15676399582,145086.15676399582,25
2,436136.06842909363,427302.06842909363,117
3,736918.8109932244,725830.8109932244,101
4,204649.2560969588,202776.2560969588,22
5,202939.60696233218,200964.60696233218,14
1,146243.69857749247,145362.69857749247,15
2,434935.4460940732,430522.4460940732,121
3,745919.3546942875,728426.3546942875,150
4,208645.05935327607,206318.05935327607,28
5,203780.25719863825,202296.25719863825,22
1,148270.41504911694,145573.41504911694,27
2,437220.7405140238,433652.7405140238,63
3,740273.5046163696,731566.5046163696,100
4,210074.02392789675,207267.02392789675,21
5,207142.38465296262,203020.38465296262,40
1,150055.77119834753,146857.77119834753,37
2,437314.1208211143,435490.1208211143,49
3,747603.2581431455,736654.2581431455,114
4,209640.22806897998,208189.22806897998,15
5,206064.90117859372,203195.90117859372,42
1,150910.48171891828,147063.48171891828,35
2,448292.7228202267,435596.7228202267,152
3,748026.3297437498,737609.3297437498,165
4,211990.51838253386,210143.51838253386,16
5,206910.55808503123,205231.55808503123,17
1,151273.80867463027,149597.80867463027,15
2,441895.20776889054,439274.20776889054,60
3,755121.2962487336,742670.2962487336,164
4,212665.83164066199,211004.83164066199,16
5,208082.52076906915,205268.52076906915,23
1,154411.11738333674,152069.11738333674,27
2,443998.21323484497,439454.21323484497,66
3,758074.204510097,743141.204510097,125
4,213698.00753071817,211379.00753071817,12
5,209641.9583516759,205566.9583516759,34
1,154816.26849091434,153040.26849091434,30
2,454196.98476158304,446630.98476158304,87
3,768945.2318923083,749256.2318923083,164
4,214731.90734434972,212702.90734434972,24
5,208883.78938614143,206670.78938614143,39
1,156825.98156347778,154976.98156347778,24
2,453666.28560343786,449415.28560343786,109
3,767341.9521246087,762236.9521246087,60
4,214441.08624203692,213239.08624203692,13
5,211373.50792038342,208153.50792038342,41
1,156580.63658592512,155485.63658592512,16
2,459043.96774853516,451571.96774853516,132
3,781828.4263094832,769223.4263094832,128
4,215507.5008555004,213400.5008555004,14
5,209745.83085614417,208369.83085614417,16
1,158627.2262055059,155710.2262055059,28
2,460673.3825526884,458678.3825526884,64
3,785180.5361436117,772524.5361436117,161
4,218838.66505189188,215299.66505189188,26
5,210457.47553343498,208533.47553343498,19
1,158984.64166118036,156860.64166118036,34
2,469583.98447481607,462142.98447481607,109
3,787680.1336588445,774185.1336588445,153
4,218739.86201950072,215614.86201950072,18
5,209888.0398529774,208832.0398529774,17
1,159009.81759844846,157551.81759844846,15
2,465819.17423923017,462483.17423923017,54
3,793437.2223343679,774604.2223343679,166
4,219924.02594762223,215912.02594762223,28
5,215893.7424715071,212197.7424715071,42
1,160783.22488745305,158351.22488745305,25
2,466961.8085254967,463058.8085254967,71
3,783438.6609656207,774915.6609656207,89
4,219346.134588717,216321.134588717,27
5,214610.54725135549,212555.54725135549,42
1,160082.65358195748,158451.65358195748,23
2,470343.92940038844,463726.92940038844,86
3,789539.9600730825,776021.9600730825,157
4,220092.3067888197,217404.3067888197,16
5,213938.6970385107,212578.6970385107,14
1,160387.97588145977,158513.97588145977,27
2,469474.5328592948,464633.5328592948,142
3,792999.6349489938,784918.6349489938,95
4,220614.76107709718,218441.76107709718,26
5,215805.44912702145,212625.44912702145,37
1,161327.04718248872,158833.04718248872,24
2,477886.7135687162,469137.7135687162,124
3,797218.1952540155,786199.1952540155,106
4,220163.77590192898,218527.77590192898,13
5,217009.3261542672,216043.3261542672,20
1,161893.05663866646,159564.05663866646,20
2,476198.5189783214,473271.5189783214,64
3,799471.7312835286,789305.7312835286,125
4,222929.18143051516,219295.18143051516,24
5,218699.6542559233,217400.6542559233,23
1,162996.17667974925,162222.17667974925,15
2,487786.98077205755,482796.98077205755,136
3,806848.8754225553,797717.8754225553,99
4,223621.1562135973,220706.1562135973,17
5,219626.56534998553,217561.56534998553,34
1,163859.86407900354,162427.86407900354,13
2,490284.8286377172,483607.8286377172,117
3,805318.6155891159,800366.6155891159,61
4,222503.40602388757,221062.40602388757,21
5,223813.97092609954,220448.97092609954,42
1,165091.46643448086,163223.46643448086,28
2,491215.27832212136,488827.27832212136,62
3,811175.4879764608,801272.4879764608,90
4,222483.00442359716,221536.00442359716,11
5,223809.00709871866,220511.00709871866,25
1,164908.45306148447,164071.45306148447,17
2,500601.1308964236,489956.1308964236,130
3,821850.2743496957,813316.2743496957,160
4,225634.2705872313,222399.2705872313,24
5,222748.62491612075,220659.62491612075,25
1,167433.81394204524,164677.81394204524,33
2,495128.2660853071,490280.2660853071,65
3,819627.0306673194,813649.0306673194,54
4,224691.96584613743,223107.96584613743,10
5,222815.52970569758,220696.52970569758,34
1,167464.40091589693,164801.40091589693,30
2,502640.6653374521,494095.6653374521,127
3,829162.8033380534,822465.8033380534,111
4,227795.9364746111,224653.9364746111,20
5,222845.71259537595,221327.71259537595,19
1,167550.87520922464,165301.87520922464,18
2,502428.6969146158,498166.6969146158,84
3,838594.0358902119,824638.0358902119,155
4,228466.20365587418,225091.20365587418,28
5,226262.33206277134,222359.33206277134,31
1,169698.57042229763,168024.57042229763,18
2,507813.4808909727,500103.4808909727,135
3,839351.3743602937,825823.3743602937,112
4,227779.88472512437,226072.88472512437,17
5,226203.740617274,223178.740617274,39
1,172176.90805015355,169266.90805015355,26
2,504954.3142626146,502558.3142626146,48
3,836575.9750358718,829474.9750358718,133
4,227798.13063959967,226258.13063959967,12
5,226384.18609877038,223686.18609877038,35
1,171751.6319935871,169871.6319935871,23
2,511937.0651144346,508674.0651144346,99
3,843134.1811355017,834908.1811355017,146
4,231471.86455747494,228120.86455747494,25
5,226400.649000158,224146.649000158,37
1,171508.53887496772,170187.53887496772,31
2,515466.5028626925,510582.5028626925,148
3,864112.6284146177,853224.6284146177,159
4,229756.73180802714,228240.73180802714,14
5,229481.14130457572,225828.14130457572,40
1,176456.0723426265,174067.0723426265,30
2,516305.8767507079,513368.8767507079,70
3,869237.6109045739,863516.6109045739,55
4,231631.6570517279,228509.6570517279,18
5,227583.6271078376,225927.6271078376,21
1,176378.42701371235,174323.42701371235,23
2,517343.88483027206,513976.88483027206,54
3,882907.199148223,869353.199148223,158
4,231732.65703332436,228955.65703332436,22
5,227055.09764640703,225970.09764640703,14
1,177499.39733281793,175659.39733281793,25
2,524196.30900098896,514724.30900098896,154
3,880638.1654494547,876471.1654494547,88
4,230850.88355042634,229243.88355042634,21
5,227832.30783533593,226500.30783533593,18
1,178871.0977466082,175919.0977466082,26
2,521364.87318847317,515350.87318847317,99
3,896329.7183564333,885355.7183564333,117
4,232001.9640656131,230389.9640656131,20
5,228456.30461861752,226713.30461861752,20
1,179313.11896188735,177151.11896188735,22
2,521630.4656469537,517644.4656469537,71
3,900760.1494447056,887860.1494447056,131
4,234263.50951151393,230606.50951151393,25
5,228066.92048464555,226896.92048464555,22
1,178759.35997837654,177260.35997837654,37
2,530536.0220393913,517672.0220393913,151
3,895727.7095551754,888701.7095551754,88
4,235087.35540088447,232051.35540088447,18
